Timestamp,Pressure_Bar
1.110783472,29.99971161
1.113860434,29.99964816
1.116937397,29.99958472
1.120014359,29.99952127
1.123091322,29.99945783
1.126168284,29.99939438
1.129245247,29.99933093
1.132322209,29.99926749
1.135399172,29.99920404
1.138476134,29.99922942
1.141553097,29.9992548
1.144630059,29.99934362
1.147707022,29.999369
1.150783984,29.99945783
1.153860947,29.9994832
1.156937909,29.99957203
1.160014872,29.99959741
1.163091835,29.99968623
1.166168797,29.99971161
1.16924576,29.99980043
1.172322722,29.99982581
1.175399685,29.99991464
1.178476647,29.99994001
1.18155361,30.00002884
1.184630572,30.00005422
1.187707535,30.00014304
1.190784497,30.00016842
1.19386146,30.00025724
1.196938422,30.00028262
1.200015385,30.00028262
1.203092347,30.000308
1.20616931,30.000308
1.209246272,30.00033338
1.212323235,30.00033338
1.215400197,30.00035876
1.21847716,30.00035876
1.221554122,30.00038414
1.224631085,30.00038414
1.227708048,30.00040951
1.23078501,30.00040951
1.233861973,30.00043489
1.236938935,30.00043489
1.240015898,30.00046027
1.24309286,30.00046027
1.246169823,30.00048565
1.249246785,30.00048565
1.252323748,30.00051103
1.25540071,30.00051103
1.258477673,30.00053641
1.261554635,30.00053641
1.264631598,30.00056178
1.26770856,30.00056178
1.270785523,30.00058716
1.273862485,30.00058716
1.276939448,30.00061254
1.28001641,30.00061254
1.283093373,30.00063792
1.286170336,30.00063792
1.289247298,30.00063792
1.292324261,30.00063792
1.295401223,30.00063792
1.298478186,30.00063792
1.301555148,30.00063792
1.304632111,30.00063792
1.307709073,30.00063792
1.310786036,30.00063792
1.313862998,30.00063792
1.316939961,30.00063792
1.320016923,30.00063792
1.323093886,30.00063792
1.326170848,30.00063792
1.329247811,30.00063792
1.332324773,30.00063792
1.335401736,30.00062523
1.338478698,30.00061254
1.341555661,30.00056178
1.344632623,30.00051103
1.347709586,30.00046027
1.350786549,30.00040951
1.353863511,30.00035876
1.356940474,30.000308
1.360017436,30.00025724
1.363094399,30.00020649
1.366171361,30.00015573
1.369248324,30.00010497
1.372325286,30.00005422
1.375402249,30.00000346
1.378479211,29.9999527
1.381556174,29.99990195
1.384633136,29.99985119
1.387710099,29.99980043
1.390787061,29.99974968
1.393864024,29.99969892
1.396940986,29.99964816
1.400017949,29.99959741
1.403094911,29.99954665
1.406171874,29.99949589
1.409248837,29.99944514
1.412325799,29.99939438
1.415402762,29.99934362
1.418479724,29.99929287
1.421556687,29.99924211
1.424633649,29.99919135
1.427710612,29.9991406
1.430787574,29.99908984
1.433864537,29.99903908
1.436941499,29.99898833
1.440018462,29.99893757
1.443095424,29.99888681
1.446172387,29.99883606
1.449249349,29.9987853
1.452326312,29.99873454
1.455403274,29.99868379
1.458480237,29.99863303
1.461557199,29.99862034
1.464634162,29.99856958
1.467711125,29.99862034
1.470788087,29.99856958
1.47386505,29.99862034
1.476942012,29.99856958
1.480018975,29.99862034
1.483095937,29.99856958
1.4861729,29.99862034
1.489249862,29.99856958
1.492326825,29.99848076
1.495403787,29.99843
1.49848075,29.99830311
1.501557712,29.99825235
1.504634675,29.99812546
1.507711637,29.9980747
1.5107886,29.99794781
1.513865562,29.99789706
1.516942525,29.99777016
1.520019487,29.99771941
1.52309645,29.99759252
1.526173412,29.99754176
1.529250375,29.99741487
1.532327338,29.99736411
1.5354043,29.99723722
1.538481263,29.99718646
1.541558225,29.99705957
1.544635188,29.99700881
1.54771215,29.99688192
1.550789113,29.99683116
1.553866075,29.99670427
1.556943038,29.99665352
1.56002,29.99652662
1.563096963,29.99647587
1.566173925,29.99634898
1.569250888,29.99629822
1.57232785,29.99617133
1.575404813,29.99612057
1.578481775,29.99599368
1.581558738,29.99594292
1.5846357,29.99589217
1.587712663,29.9958541
1.590789626,29.99581603
1.593866588,29.99579065
1.596943551,29.99576527
1.600020513,29.99573989
1.603097476,29.99571452
1.606174438,29.99568914
1.609251401,29.99566376
1.612328363,29.99563838
1.615405326,29.995613
1.618482288,29.99558762
1.621559251,29.99556225
1.624636213,29.99553687
1.627713176,29.99551149
1.630790138,29.99548611
1.633867101,29.99546073
1.636944063,29.99543535
1.640021026,29.99540998
1.643097988,29.9953846
1.646174951,29.99546073
1.649251913,29.99553687
1.652328876,29.995613
1.655405839,29.99568914
1.658482801,29.99576527
1.661559764,29.99584141
1.664636726,29.99591754
1.667713689,29.99599368
1.670790651,29.99606981
1.673867614,29.99614595
1.676944576,29.99622208
1.680021539,29.99629822
1.683098501,29.99637435
1.686175464,29.99645049
1.689252426,29.99652662
1.692329389,29.99660276
1.695406351,29.99667889
1.698483314,29.99675503
1.701560276,29.99683116
1.704637239,29.9969073
1.707714201,29.99698343
1.710791164,29.99705957
1.713868127,29.99713571
1.716945089,29.99721184
1.720022052,29.99728798
1.723099014,29.99736411
1.726175977,29.99744025
1.729252939,29.99751638
1.732329902,29.99759252
1.735406864,29.99766865
1.738483827,29.99774479
1.741560789,29.99782092
1.744637752,29.99789706
1.747714714,29.99797319
1.750791677,29.99804933
1.753868639,29.99812546
1.756945602,29.9982016
1.760022564,29.99827773
1.763099527,29.99835387
1.766176489,29.99843
1.769253452,29.99850614
1.772330414,29.99858227
1.775407377,29.99865841
1.77848434,29.99873454
1.781561302,29.99881068
1.784638265,29.99888681
1.787715227,29.99896295
1.79079219,29.99903908
1.793869152,29.99911522
1.796946115,29.99921673
1.800023077,29.99929287
1.80310004,29.99939438
1.806177002,29.99947051
1.809253965,29.99957203
1.812330927,29.99964816
1.81540789,29.99974968
1.818484852,29.99982581
1.821561815,29.99994001
1.824638777,30.00001615
1.82771574,30.00013035
1.830792702,30.00020649
1.833869665,30.00032069
1.836946628,30.00039683
1.84002359,30.00051103
1.843100553,30.00058716
1.846177515,30.00070137
1.849254478,30.0007775
1.85233144,30.00085364
1.855408403,30.00087901
1.858485365,30.0008917
1.861562328,30.00091708
1.86463929,30.00092977
1.867716253,30.00095515
1.870793215,30.00096784
1.873870178,30.00099322
1.87694714,30.00100591
1.880024103,30.00103128
1.883101065,30.00104397
1.886178028,30.00106935
1.88925499,30.00108204
1.892331953,30.00110742
1.895408915,30.00112011
1.898485878,30.00114549
1.901562841,30.00115818
1.904639803,30.00118355
1.907716766,30.00120893
1.910793728,30.00123431
1.913870691,30.00125969
1.916947653,30.00128507
1.920024616,30.00131045
1.923101578,30.00133583
1.926178541,30.0013612
1.929255503,30.00138658
1.932332466,30.00141196
1.935409428,30.00143734
1.938486391,30.00146272
1.941563353,30.0014881
1.944640316,30.00151347
1.947717278,30.00153885
1.950794241,30.00155154
1.953871203,30.00156423
1.956948166,30.00155154
1.960025129,30.00153885
1.963102091,30.00152616
1.966179054,30.00151347
1.969256016,30.00150078
1.972332979,30.0014881
1.975409941,30.00147541
1.978486904,30.00146272
1.981563866,30.00145003
1.984640829,30.00143734
1.987717791,30.00142465
1.990794754,30.00141196
1.993871716,30.00139927
1.996948679,30.00138658
2.000025641,30.00137389
2.003102604,30.0013612
2.006179566,30.00134851
2.009256529,30.00133583
2.012333491,30.00132314
2.015410454,30.00131045
2.018487417,30.00129776
2.021564379,30.00128507
2.024641342,30.00127238
2.027718304,30.00125969
2.030795267,30.001247
2.033872229,30.00123431
2.036949192,30.00122162
2.040026154,30.00120893
2.043103117,30.00119624
2.046180079,30.00118355
2.049257042,30.00117087
2.052334004,30.00115818
2.055410967,30.00114549
2.058487929,30.0011328
2.061564892,30.00112011
2.064641854,30.00110742
2.067718817,30.00109473
2.070795779,30.00108204
2.073872742,30.00106935
2.076949704,30.00105666
2.080026667,30.00104397
2.08310363,30.00103128
2.086180592,30.0010186
2.089257555,30.00100591
2.092334517,30.00099322
2.09541148,30.00098053
2.098488442,30.00096784
2.101565405,30.00095515
2.104642367,30.00094246
2.10771933,30.00092977
2.110796292,30.00091708
2.113873255,30.00090439
2.116950217,30.0008917
2.12002718,30.00087901
2.123104142,30.00086633
2.126181105,30.00087901
2.129258067,30.00086633
2.13233503,30.00087901
2.135411992,30.00086633
2.138488955,30.00087901
2.141565918,30.00086633
2.14464288,30.00087901
2.147719843,30.00086633
2.150796805,30.00087901
2.153873768,30.00086633
2.15695073,30.00087901
2.160027693,30.00086633
2.163104655,30.00087901
2.166181618,30.00086633
2.16925858,30.00087901
2.172335543,30.00086633
2.175412505,30.00087901
2.178489468,30.00086633
2.18156643,30.00087901
2.184643393,30.00086633
2.187720355,30.00087901
2.190797318,30.00086633
2.19387428,30.00087901
2.196951243,30.00086633
2.200028205,30.00087901
2.203105168,30.00086633
2.206182131,30.00087901
2.209259093,30.00086633
2.212336056,30.00087901
2.215413018,30.00090439
2.218489981,30.00091708
2.221566943,30.00094246
2.224643906,30.00095515
2.227720868,30.00098053
2.230797831,30.00099322
2.233874793,30.0010186
2.236951756,30.00103128
2.240028718,30.00105666
2.243105681,30.00106935
2.246182643,30.00109473
2.249259606,30.00112011
2.252336568,30.00115818
2.255413531,30.00119624
2.258490493,30.00123431
2.261567456,30.00138658
2.264644419,30.00153885
2.267721381,30.00169112
2.270798344,30.00184339
2.273875306,30.00199566
2.276952269,30.00214793
2.280029231,30.0023002
2.283106194,30.00245247
2.286183156,30.00260474
2.289260119,30.00275701
2.292337081,30.00290928
2.295414044,30.00306155
2.298491006,30.00321382
2.301567969,30.00336609
2.304644931,30.00351836
2.307721894,30.00367063
2.310798856,30.00382291
2.313875819,30.00397518
2.316952781,30.00412745
2.320029744,30.00427972
2.323106706,30.00443199
2.326183669,30.00458426
2.329260632,30.00473653
2.332337594,30.0048888
2.335414557,30.00504107
2.338491519,30.00519334
2.341568482,30.00534561
2.344645444,30.00549788
2.347722407,30.00565015
2.350799369,30.00580242
2.353876332,30.00595469
2.356953294,30.00610696
2.360030257,30.00625923
2.363107219,30.0064115
2.366184182,30.00656377
2.369261144,30.00671604
2.372338107,30.00686831
2.375415069,30.00702058
2.378492032,30.00717285
2.381568994,30.00732512
2.384645957,30.00747739
2.38772292,30.00762966
2.390799882,30.00778193
2.393876845,30.0079342
2.396953807,30.00808647
2.40003077,30.00823874
2.403107732,30.00839101
2.406184695,30.00854328
2.409261657,30.00869555
2.41233862,30.00884782
2.415415582,30.00900009
2.418492545,30.00919043
2.421569507,30.0093427
2.42464647,30.00957111
2.427723432,30.00972338
2.430800395,30.00995178
2.433877357,30.01010405
2.43695432,30.01033246
2.440031282,30.01048473
2.443108245,30.01071313
2.446185208,30.0108654
2.44926217,30.01109381
2.452339133,30.01124608
2.455416095,30.01147448
2.458493058,30.01162675
2.46157002,30.01185516
2.464646983,30.01200743
2.467723945,30.01223583
2.470800908,30.0123881
2.47387787,30.0126292
2.476954833,30.01278147
2.480031795,30.01302256
2.483108758,30.01317483
2.48618572,30.01341593
2.489262683,30.0135682
2.492339645,30.01380929
2.495416608,30.01396156
2.49849357,30.01420266
2.501570533,30.01435493
2.504647495,30.01459602
2.507724458,30.01474829
2.510801421,30.01490056
2.513878383,30.01504014
2.516955346,30.01517972
2.520032308,30.01530662
2.523109271,30.01543351
2.526186233,30.0155604
2.529263196,30.01568729
2.532340158,30.01581418
2.535417121,30.01594108
2.538494083,30.01606797
2.541571046,30.01619486
2.544648008,30.01632175
2.547724971,30.01644864
2.550801933,30.01657554
2.553878896,30.01670243
2.556955858,30.01682932
2.560032821,30.01695621
2.563109783,30.0170831
2.566186746,30.01713386
2.569263709,30.01718462
2.572340671,30.01722268
2.575417634,30.01726075
2.578494596,30.01729882
2.581571559,30.01733689
2.584648521,30.01737495
2.587725484,30.01741302
2.590802446,30.01745109
2.593879409,30.01748916
2.596956371,30.01752722
2.600033334,30.01756529
2.603110296,30.01760336
2.606187259,30.01764143
2.609264221,30.01767949
2.612341184,30.01771756
2.615418146,30.01775563
2.618495109,30.0177937
2.621572071,30.01783176
2.624649034,30.01786983
2.627725996,30.0179079
2.630802959,30.01794597
2.633879922,30.01798403
2.636956884,30.0180221
2.640033847,30.01806017
2.643110809,30.01809824
2.646187772,30.0181363
2.649264734,30.01817437
2.652341697,30.01821244
2.655418659,30.01825051
2.658495622,30.01828858
2.661572584,30.01832664
2.664649547,30.01836471
2.667726509,30.01840278
2.670803472,30.01844085
2.673880434,30.01847891
2.676957397,30.01851698
2.680034359,30.01855505
2.683111322,30.01859312
2.686188284,30.01863118
2.689265247,30.01866925
2.69234221,30.01870732
2.695419172,30.01874539
2.698496135,30.01878345
2.701573097,30.01882152
2.70465006,30.01885959
2.707727022,30.01889766
2.710803985,30.01893572
2.713880947,30.01897379
2.71695791,30.01901186
2.720034872,30.01904993
2.723111835,30.01908799
2.726188797,30.01912606
2.72926576,30.01916413
2.732342722,30.0192022
2.735419685,30.01924026
2.738496647,30.01927833
2.74157361,30.0193164
2.744650572,30.01935447
2.747727535,30.01939253
2.750804497,30.0194306
2.75388146,30.01946867
2.756958423,30.01950674
2.760035385,30.0195448
2.763112348,30.01958287
2.76618931,30.01962094
2.769266273,30.01965901
2.772343235,30.01969707
2.775420198,30.01973514
2.77849716,30.01977321
2.781574123,30.01981128
2.784651085,30.01986203
2.787728048,30.0199001
2.79080501,30.01995086
2.793881973,30.01998893
2.796958935,30.02003968
2.800035898,30.02007775
2.80311286,30.02012851
2.806189823,30.02016657
2.809266785,30.02021733
2.812343748,30.0202554
2.815420711,30.02030616
2.818497673,30.02034422
2.821574636,30.02039498
2.824651598,30.02043305
2.827728561,30.0204838
2.830805523,30.02052187
2.833882486,30.02053456
2.836959448,30.02057263
2.840036411,30.02058532
2.843113373,30.02062339
2.846190336,30.02066145
2.849267298,30.02069952
2.852344261,30.02073759
2.855421223,30.02077566
2.858498186,30.02081372
2.861575148,30.02085179
2.864652111,30.02088986
2.867729073,30.02092793
2.870806036,30.02096599
2.873882998,30.02100406
2.876959961,30.02113095
2.880036924,30.02125784
2.883113886,30.02138474
2.886190849,30.02151163
2.889267811,30.02163852
2.892344774,30.02176541
2.895421736,30.0218923
2.898498699,30.0220192
2.901575661,30.02214609
2.904652624,30.02227298
2.907729586,30.02239987
2.910806549,30.02252676
2.913883511,30.02265365
2.916960474,30.02278055
2.920037436,30.02290744
2.923114399,30.02303433
2.926191361,30.02316122
2.929268324,30.02328811
2.932345286,30.02341501
2.935422249,30.0235419
2.938499212,30.02366879
2.941576174,30.02379568
2.944653137,30.02392257
2.947730099,30.02404946
2.950807062,30.02417636
2.953884024,30.02430325
2.956960987,30.02443014
2.960037949,30.02455703
2.963114912,30.02468392
2.966191874,30.02481082
2.969268837,30.02493771
2.972345799,30.0250646
2.975422762,30.02519149
2.978499724,30.02531838
2.981576687,30.02544528
2.984653649,30.02557217
2.987730612,30.02569906
2.990807574,30.02582595
2.993884537,30.02595284
2.9969615,30.02607973
3.000038462,30.02620663
3.003115425,30.02633352
3.006192387,30.02646041
3.00926935,30.0265873
3.012346312,30.02671419
3.015423275,30.02684109
3.018500237,30.02696798
3.0215772,30.02709487
3.024654162,30.02722176
3.027731125,30.02734865
3.030808087,30.02747554
3.03388505,30.02760244
3.036962012,30.02772933
3.040038975,30.02785622
3.043115937,30.02798311
3.0461929,30.02811
3.049269862,30.0282369
3.052346825,30.02836379
3.055423787,30.02849068
3.05850075,30.02861757
3.061577713,30.02874446
3.064654675,30.02887135
3.067731638,30.02899825
3.0708086,30.02912514
3.073885563,30.02925203
3.076962525,30.02937892
3.080039488,30.02950581
3.08311645,30.02963271
3.086193413,30.0297596
3.089270375,30.02988649
3.092347338,30.03001338
3.0954243,30.03014027
3.098501263,30.03026717
3.101578225,30.03039406
3.104655188,30.03052095
3.10773215,30.03071129
3.110809113,30.03083818
3.113886075,30.03102852
3.116963038,30.03115541
3.120040001,30.03134575
3.123116963,30.03147264
3.126193926,30.03166298
3.129270888,30.03178987
3.132347851,30.0319802
3.135424813,30.0321071
3.138501776,30.03229743
3.141578738,30.03241164
3.144655701,30.03260197
3.147732663,30.03271618
3.150809626,30.03290652
3.153886588,30.03302072
3.156963551,30.03321106
3.160040513,30.03332526
3.163117476,30.0335156
3.166194438,30.0336298
3.169271401,30.03382014
3.172348363,30.03393434
3.175425326,30.03404854
3.178502288,30.03415006
3.181579251,30.03417543
3.184656214,30.03420081
3.187733176,30.03412468
3.190810139,30.03404854
3.193887101,30.03397241
3.196964064,30.03389627
3.200041026,30.03382014
3.203117989,30.033744
3.206194951,30.03366787
3.209271914,30.03359173
3.212348876,30.0335156
3.215425839,30.03343946
3.218502801,30.03336333
3.221579764,30.03328719
3.224656726,30.03321106
3.227733689,30.03313492
3.230810651,30.03305879
3.233887614,30.03298265
3.236964576,30.03290652
3.240041539,30.03283038
3.243118502,30.03275425
3.246195464,30.03267811
3.249272427,30.03260197
3.252349389,30.03252584
3.255426352,30.0324497
3.258503314,30.03237357
3.261580277,30.03229743
3.264657239,30.0322213
3.267734202,30.03214516
3.270811164,30.03206903
3.273888127,30.03199289
3.276965089,30.03191676
3.280042052,30.03184062
3.283119014,30.03176449
3.286195977,30.03168835
3.289272939,30.03161222
3.292349902,30.03153608
3.295426864,30.03147264
3.298503827,30.0313965
3.301580789,30.03133306
3.304657752,30.03125692
3.307734715,30.03119348
3.310811677,30.03111734
3.31388864,30.03105389
3.316965602,30.03097776
3.320042565,30.03091431
3.323119527,30.03083818
3.32619649,30.03077473
3.329273452,30.0306986
3.332350415,30.03063515
3.335427377,30.03055902
3.33850434,30.03049557
3.341581302,30.03041944
3.344658265,30.03035599
3.347735227,30.03027985
3.35081219,30.03021641
3.353889152,30.03014027
3.356966115,30.03007683
3.360043077,30.03000069
3.36312004,30.02993725
3.366197003,30.02986111
3.369273965,30.02979767
3.372350928,30.02972153
3.37542789,30.02965808
3.378504853,30.02958195
3.381581815,30.0295185
3.384658778,30.02944237
3.38773574,30.02937892
3.390812703,30.02930279
3.393889665,30.02923934
3.396966628,30.02916321
3.40004359,30.02907438
3.403120553,30.02899825
3.406197515,30.02890942
3.409274478,30.02883329
3.41235144,30.02874446
3.415428403,30.02864295
3.418505365,30.02852875
3.421582328,30.02842723
3.424659291,30.02831303
3.427736253,30.02821152
3.430813216,30.02809731
3.433890178,30.0279958
3.436967141,30.02789429
3.440044103,30.02779277
3.443121066,30.02769126
3.446198028,30.02758975
3.449274991,30.02748823
3.452351953,30.02738672
3.455428916,30.02728521
3.458505878,30.02718369
3.461582841,30.02708218
3.464659803,30.02698067
3.467736766,30.02687915
3.470813728,30.02677764
3.473890691,30.02667613
3.476967653,30.02657461
3.480044616,30.0264731
3.483121578,30.02637159
3.486198541,30.02627007
3.489275504,30.02616856
3.492352466,30.02618125
3.495429429,30.02619394
3.498506391,30.02620663
3.501583354,30.02621932
3.504660316,30.026232
3.507737279,30.02624469
3.510814241,30.02625738
3.513891204,30.02627007
3.516968166,30.02628276
3.520045129,30.02629545
3.523122091,30.02630814
3.526199054,30.02632083
3.529276016,30.02633352
3.532352979,30.02634621
3.535429941,30.0263589
3.538506904,30.02637159
3.541583866,30.02638427
3.544660829,30.02639696
3.547737792,30.02640965
3.550814754,30.02642234
3.553891717,30.02643503
3.556968679,30.02644772
3.560045642,30.02646041
3.563122604,30.0264731
3.566199567,30.02648579
3.569276529,30.02649848
3.572353492,30.02651117
3.575430454,30.02652386
3.578507417,30.02653654
3.581584379,30.02654923
